Time (UTC),Open,High,Low,Close,Volume 
30.12.2024 16:50:00,1.03793,1.03886,1.03789,1.03857,2594.87
30.12.2024 17:00:00,1.03858,1.03906,1.03845,1.03861,3420.11
30.12.2024 17:10:00,1.03861,1.03921,1.03861,1.03892,2520.71
30.12.2024 17:20:00,1.03894,1.03935,1.03877,1.03913,1119.95
30.12.2024 17:30:00,1.03914,1.03923,1.03862,1.03881,1211.02
30.12.2024 17:40:00,1.03882,1.0393,1.03864,1.03921,1077.48
30.12.2024 17:50:00,1.03921,1.03953,1.0392,1.03941,1142.19
30.12.2024 18:00:00,1.03942,1.03994,1.03937,1.0399,712.61
30.12.2024 18:10:00,1.03991,1.03997,1.03968,1.03971,922.99
30.12.2024 18:20:00,1.03971,1.03981,1.03957,1.03971,684.19
30.12.2024 18:30:00,1.03971,1.04019,1.03963,1.03991,919.09
30.12.2024 18:40:00,1.03994,1.04052,1.03992,1.04034,744.45
30.12.2024 18:50:00,1.04035,1.0407,1.04025,1.04044,851.93
30.12.2024 19:00:00,1.04044,1.04053,1.0399,1.04013,1208.07
30.12.2024 19:10:00,1.04015,1.04018,1.03981,1.03985,867.47
30.12.2024 19:20:00,1.03985,1.0403,1.03984,1.04021,806.55
30.12.2024 19:30:00,1.04021,1.04041,1.04016,1.04018,577.89
30.12.2024 19:40:00,1.04019,1.04028,1.03995,1.04014,520.5
30.12.2024 19:50:00,1.04013,1.04013,1.0396,1.03965,716.82
30.12.2024 20:00:00,1.03966,1.04007,1.03951,1.04006,796.56
30.12.2024 20:10:00,1.04006,1.0404,1.04005,1.0404,433.26
30.12.2024 20:20:00,1.0404,1.04051,1.04016,1.04024,786.15
30.12.2024 20:30:00,1.04025,1.04029,1.04003,1.04023,828.72
30.12.2024 20:40:00,1.04024,1.04042,1.04017,1.04021,746.1
30.12.2024 20:50:00,1.04021,1.04022,1.03985,1.03987,1247.72
30.12.2024 21:00:00,1.03993,1.04019,1.03982,1.04,428.07
30.12.2024 21:10:00,1.04001,1.04009,1.03997,1.03999,123.96
30.12.2024 21:20:00,1.03999,1.04014,1.03995,1.03997,229.38
30.12.2024 21:30:00,1.03998,1.04016,1.03996,1.04016,154.68
30.12.2024 21:40:00,1.04017,1.04039,1.04014,1.04035,437.93
30.12.2024 21:50:00,1.04035,1.04069,1.04035,1.04069,474.48
30.12.2024 22:00:00,1.04069,1.04071,1.03999,1.04012,134.82
30.12.2024 22:10:00,1.0401,1.04024,1.03999,1.04018,170.55
30.12.2024 22:20:00,1.04019,1.04022,1.03991,1.04016,153.9
30.12.2024 22:30:00,1.04014,1.04034,1.04014,1.04018,110.82
30.12.2024 22:40:00,1.04018,1.04027,1.04017,1.04027,264.69
30.12.2024 22:50:00,1.04026,1.04045,1.04026,1.04043,238.23
30.12.2024 23:00:00,1.04045,1.0405,1.03987,1.03987,292.23
30.12.2024 23:10:00,1.03987,1.04025,1.03987,1.0402,296.57
30.12.2024 23:20:00,1.04022,1.04037,1.04022,1.04031,161.45
30.12.2024 23:30:00,1.04031,1.04055,1.04031,1.04054,221.85
30.12.2024 23:40:00,1.04053,1.04055,1.04039,1.04043,198
30.12.2024 23:50:00,1.04043,1.04059,1.04043,1.04056,131.3
31.12.2024 00:00:00,1.04057,1.04058,1.04038,1.04039,303.22
31.12.2024 00:10:00,1.0404,1.04042,1.04029,1.04029,244.92
31.12.2024 00:20:00,1.04029,1.04029,1.04019,1.04023,215.53
31.12.2024 00:30:00,1.04024,1.04024,1.03973,1.03973,494.72
31.12.2024 00:40:00,1.03973,1.04013,1.03969,1.04012,299.42
31.12.2024 00:50:00,1.04011,1.04036,1.04002,1.04034,335.14
31.12.2024 01:00:00,1.04035,1.04053,1.04022,1.04053,309.81
31.12.2024 01:10:00,1.04051,1.04087,1.0405,1.04077,381.29
31.12.2024 01:20:00,1.04078,1.04113,1.04076,1.04105,345.4
31.12.2024 01:30:00,1.04105,1.04128,1.04068,1.04081,876.13
31.12.2024 01:40:00,1.04081,1.0413,1.04081,1.04129,1418.82
31.12.2024 01:50:00,1.04129,1.04131,1.04095,1.04119,1233.77
31.12.2024 02:00:00,1.04119,1.04148,1.041,1.041,1050.01
31.12.2024 02:10:00,1.041,1.0411,1.04084,1.04084,784.98
31.12.2024 02:20:00,1.04085,1.04106,1.04079,1.04092,567.87
31.12.2024 02:30:00,1.04093,1.04118,1.04092,1.04103,444.12
31.12.2024 02:40:00,1.04103,1.04104,1.04084,1.04092,317.85
31.12.2024 02:50:00,1.04092,1.04129,1.04092,1.04125,389.88
31.12.2024 03:00:00,1.04125,1.04134,1.04094,1.041,411.96
31.12.2024 03:10:00,1.041,1.04114,1.04099,1.04105,480.49
31.12.2024 03:20:00,1.04105,1.04114,1.04104,1.04107,278.75
31.12.2024 03:30:00,1.04107,1.04109,1.0409,1.04096,610.65
31.12.2024 03:40:00,1.04097,1.041,1.04081,1.04085,247.83
31.12.2024 03:50:00,1.04083,1.04091,1.04072,1.04085,353.17
31.12.2024 04:00:00,1.04084,1.04091,1.04065,1.04067,314.8
31.12.2024 04:10:00,1.04069,1.04077,1.04067,1.0407,191.8
31.12.2024 04:20:00,1.04069,1.04076,1.0405,1.0405,576.54
31.12.2024 04:30:00,1.04051,1.0407,1.04037,1.04064,401.33
31.12.2024 04:40:00,1.04062,1.04075,1.04055,1.0406,369.03
31.12.2024 04:50:00,1.0406,1.04072,1.0404,1.04041,303.86
31.12.2024 05:00:00,1.04042,1.04067,1.04039,1.04065,277.85
31.12.2024 05:10:00,1.04065,1.0407,1.04061,1.04061,222.71
31.12.2024 05:20:00,1.04062,1.0407,1.04062,1.04064,188.13
31.12.2024 05:30:00,1.04065,1.04075,1.04061,1.04069,360.38
31.12.2024 05:40:00,1.04069,1.04071,1.04054,1.04054,368.91
31.12.2024 05:50:00,1.04053,1.04055,1.04025,1.04038,541.04
31.12.2024 06:00:00,1.04038,1.04051,1.04038,1.04046,523.28
31.12.2024 06:10:00,1.04046,1.0405,1.04016,1.04023,446.4
31.12.2024 06:20:00,1.04024,1.04033,1.04014,1.04014,477.9
31.12.2024 06:30:00,1.04013,1.04015,1.03996,1.04009,569.32
31.12.2024 06:40:00,1.04008,1.04027,1.04004,1.04027,552.78
31.12.2024 06:50:00,1.04028,1.04059,1.04027,1.04038,572.34
31.12.2024 07:00:00,1.04039,1.04051,1.04023,1.04049,905.4
31.12.2024 07:10:00,1.04048,1.04051,1.04029,1.04049,1056.44
31.12.2024 07:20:00,1.04049,1.04087,1.04037,1.04076,732.51
31.12.2024 07:30:00,1.04077,1.04098,1.04065,1.04078,728.13
31.12.2024 07:40:00,1.04078,1.04129,1.04071,1.04109,741.5
31.12.2024 07:50:00,1.04108,1.0412,1.04095,1.04118,831.62
31.12.2024 08:00:00,1.0412,1.04147,1.04102,1.04142,1233.84
31.12.2024 08:10:00,1.04142,1.04142,1.04075,1.04098,921.96
31.12.2024 08:20:00,1.04101,1.04116,1.04058,1.04071,1239.93
31.12.2024 08:30:00,1.04072,1.04137,1.04071,1.04137,1109.21
31.12.2024 08:40:00,1.04137,1.04137,1.04073,1.04096,1477.44
31.12.2024 08:50:00,1.04095,1.042,1.04089,1.04183,1311.08
31.12.2024 09:00:00,1.04182,1.04188,1.04117,1.04132,1071.72
31.12.2024 09:10:00,1.04132,1.04177,1.0413,1.04149,1285.41
31.12.2024 09:20:00,1.0415,1.04158,1.04126,1.04137,985.26
31.12.2024 09:30:00,1.04137,1.04193,1.04133,1.04188,1502.9
31.12.2024 09:40:00,1.04189,1.04238,1.04188,1.04227,1634.8
31.12.2024 09:50:00,1.04228,1.04243,1.04183,1.04185,1966.81
31.12.2024 10:00:00,1.04184,1.04189,1.04051,1.04098,2704.22
31.12.2024 10:10:00,1.04099,1.04127,1.04065,1.04082,1418.62
31.12.2024 10:20:00,1.0408,1.04103,1.0407,1.04101,1132.45
31.12.2024 10:30:00,1.04102,1.04121,1.04078,1.04105,1224.08
31.12.2024 10:40:00,1.04106,1.04133,1.04087,1.04132,1088.38
31.12.2024 10:50:00,1.04132,1.04199,1.04126,1.04128,1954.69
31.12.2024 11:00:00,1.04129,1.04187,1.04127,1.04181,1240.9
31.12.2024 11:10:00,1.04181,1.04193,1.04158,1.04158,1314.29
31.12.2024 11:20:00,1.04157,1.04184,1.04135,1.04137,1513.42
31.12.2024 11:30:00,1.04137,1.04148,1.04086,1.04097,1463.15
31.12.2024 11:40:00,1.04096,1.04113,1.0408,1.04088,1329
